timestamp,user_id,ip_address,region,device_type,product_id,event_type,login_status,response_time,anomaly_type
2025-09-18 14:53:11.948143,U077,215.243.52.61,West,Tablet,P023,click,success,0.17,normal
2025-09-10 02:17:11.948143,U095,99.185.17.174,West,Mobile,P012,purchase,success,0.78,normal
2025-09-25 08:21:11.948143,U135,147.213.150.167,North,Desktop,P022,purchase,success,1.56,normal
2025-09-04 20:22:11.948143,U085,18.140.170.217,South,Desktop,P050,click,success,0.22,normal
2025-09-10 18:10:21.948143,U009,203.0.113.1,East,Mobile,P021,view,success,1.22,ddos
2025-09-11 09:26:11.948143,U108,81.13.5.127,West,Tablet,P009,purchase,success,0.73,normal
2025-09-12 22:09:11.948143,U018,9.250.247.212,South,Tablet,P047,purchase,success,0.85,normal
2025-09-21 14:37:11.948143,U191,207.150.97.47,South,Desktop,P033,view,success,0.49,normal
2025-09-21 20:54:11.948143,U053,200.137.153.123,North,Desktop,P020,purchase,success,0.47,normal
2025-09-24 20:46:11.948143,U071,170.147.2.135,West,Tablet,P005,view,success,0.39,normal
2025-09-21 15:49:11.948143,U048,251.255.143.145,North,Desktop,P044,login,failed,0.26,normal
2025-09-14 08:04:11.948143,U158,96.18.129.162,North,Tablet,P015,login,success,0.62,normal
2025-10-03 04:16:48.948143,U010,203.0.113.1,South,Desktop,P012,click,success,1.16,ddos
2025-09-26 22:37:11.948143,U122,83.68.43.251,West,Desktop,P032,click,success,0.76,normal
2025-09-26 01:13:11.948143,U156,238.25.41.230,North,Desktop,P013,login,success,0.57,normal
2025-09-05 01:11:11.948143,U038,155.62.240.231,North,Desktop,P041,login,failed,1.16,normal
2025-09-20 09:32:11.948143,U055,38.132.164.66,North,Mobile,P030,click,success,0.39,normal
2025-09-10 18:10:17.948143,U009,203.0.113.1,East,Mobile,P021,view,success,1.07,ddos
2025-10-01 13:53:11.948143,U007,248.63.118.85,East,Desktop,P013,purchase,success,1.29,normal
2025-09-15 02:03:11.948143,U023,20.191.227.91,East,Desktop,P008,click,success,1.98,normal
2025-10-03 14:40:11.948143,U055,57.102.153.203,East,Mobile,P037,purchase,success,1.84,normal
2025-09-07 14:03:11.948143,U059,110.212.227.100,East,Mobile,P017,click,success,0.38,normal
2025-09-18 12:09:11.948143,U061,175.10.229.207,South,Tablet,P014,login,failed,0.8,normal
2025-09-28 00:48:11.948143,U022,151.56.128.107,West,Mobile,P043,login,success,0.37,normal
2025-09-18 01:58:11.948143,U155,5.235.113.107,South,Desktop,P004,click,success,1.82,normal
2025-09-12 11:47:11.948143,U081,46.128.140.128,South,Mobile,P012,login,success,1.12,normal
2025-09-05 02:34:11.948143,U082,64.18.146.231,North,Mobile,P038,view,success,1.19,normal
2025-09-25 00:18:11.948143,U163,147.231.161.211,East,Tablet,P020,click,success,1.46,normal
2025-09-18 13:18:11.948143,U082,120.219.66.113,North,Tablet,P044,view,success,0.57,normal
2025-09-09 13:35:11.948143,U084,94.97.205.207,West,Desktop,P050,login,failed,1.67,normal
2025-09-09 14:34:16.948143,U009,203.0.113.1,West,Tablet,P050,click,success,0.54,ddos
2025-09-08 17:23:11.948143,U160,44.230.173.154,East,Mobile,P024,purchase,success,0.84,normal
2025-10-02 14:44:11.948143,U128,143.93.136.160,South,Desktop,P026,purchase,success,1.78,normal
2025-10-02 22:20:11.948143,U133,243.224.125.195,North,Mobile,P018,login,failed,0.61,normal
2025-09-16 03:43:11.948143,U140,101.93.94.3,West,Tablet,P009,click,success,1.32,normal
2025-09-24 13:14:46.948143,U003,203.0.113.1,East,Desktop,P042,login,success,0.66,ddos
2025-09-10 18:11:00.948143,U009,203.0.113.1,East,Mobile,P021,purchase,success,0.43,ddos
2025-09-24 07:56:11.948143,U079,5.74.143.111,North,Desktop,P031,view,success,1.36,normal
2025-10-03 03:19:11.948143,U052,216.195.136.195,North,Tablet,P022,view,success,1.06,normal
2025-09-09 14:35:07.948143,U009,203.0.113.1,West,Tablet,P050,login,success,1.32,ddos
2025-09-07 19:19:11.948143,U146,130.150.250.21,North,Mobile,P014,click,success,1.69,normal
2025-09-06 01:44:11.948143,U200,16.73.94.48,North,Mobile,P035,login,success,0.9,normal
2025-09-14 07:50:17.948143,U008,203.0.113.1,South,Mobile,P009,view,success,0.12,ddos
2025-09-14 06:14:11.948143,U075,250.41.203.131,East,Mobile,P032,purchase,success,0.77,normal
2025-09-08 03:57:11.948143,U187,91.219.200.88,West,Desktop,P046,login,failed,1.34,normal
2025-10-01 02:34:11.948143,U074,138.50.16.207,North,Desktop,P003,click,success,1.05,normal
2025-09-19 10:55:11.948143,U055,205.75.124.245,South,Tablet,P023,click,success,0.94,normal
2025-09-10 23:20:11.948143,U030,163.12.248.93,North,Tablet,P016,login,failed,1.29,normal
2025-10-03 15:56:11.948143,U163,135.113.113.83,North,Tablet,P005,click,success,1.12,normal
2025-09-04 20:04:11.948143,U014,151.187.212.54,East,Tablet,P027,view,success,1.15,normal
2025-09-17 01:48:11.948143,U159,219.9.218.82,South,Tablet,P049,view,success,1.05,normal
2025-09-20 09:31:11.948143,U101,157.177.91.71,North,Desktop,P041,login,failed,0.51,normal
2025-09-13 05:07:11.948143,U041,84.139.69.90,North,Desktop,P002,view,success,0.44,normal
2025-09-20 01:17:11.948143,U094,3.203.228.180,North,Tablet,P048,view,success,1.42,normal
2025-09-28 15:58:14.948143,U002,203.0.113.1,South,Mobile,P003,login,success,0.27,ddos
2025-10-01 20:35:11.948143,U199,82.251.102.141,North,Tablet,P013,view,success,0.36,normal
2025-09-14 07:50:22.948143,U008,203.0.113.1,South,Mobile,P009,click,success,0.99,ddos
2025-09-05 03:35:11.948143,U007,206.13.233.250,South,Mobile,P034,view,success,0.1,normal
2025-09-14 01:21:11.948143,U079,175.147.80.51,North,Mobile,P009,view,success,0.24,normal
2025-09-11 13:05:11.948143,U108,149.249.126.179,West,Mobile,P004,click,success,0.54,normal
2025-09-06 06:21:11.948143,U079,200.58.219.169,East,Tablet,P008,view,success,1.14,normal
2025-09-30 04:52:11.948143,U065,180.153.63.203,South,Desktop,P007,view,success,1.07,normal
2025-10-02 04:59:11.948143,U159,105.235.47.20,West,Desktop,P003,login,success,1.02,normal
2025-09-10 18:10:51.948143,U009,203.0.113.1,East,Mobile,P021,purchase,success,1.28,ddos
2025-09-24 09:17:11.948143,U128,40.113.135.155,West,Desktop,P044,click,success,1.82,normal
2025-09-10 07:47:11.948143,U187,228.84.85.148,South,Mobile,P027,view,success,0.68,normal
2025-09-08 02:22:11.948143,U155,45.113.67.122,West,Desktop,P010,purchase,success,0.69,normal
2025-09-15 01:10:11.948143,U013,207.198.3.206,West,Tablet,P018,login,success,0.76,normal
2025-09-10 07:10:11.948143,U104,81.240.145.56,West,Mobile,P013,login,failed,0.19,normal
2025-09-19 22:17:11.948143,U171,9.162.199.203,North,Tablet,P037,login,failed,1.3,normal
2025-10-01 12:35:11.948143,U184,49.75.193.28,West,Desktop,P034,click,success,2.0,normal
2025-09-09 18:15:11.948143,U136,43.116.96.123,North,Tablet,P046,click,success,0.75,normal
2025-09-11 03:33:11.948143,U017,8.120.253.80,North,Mobile,P014,purchase,success,0.22,normal
2025-09-09 07:22:11.948143,U069,72.169.110.136,West,Tablet,P017,purchase,success,1.65,normal
2025-09-07 02:24:11.948143,U141,112.154.155.243,North,Tablet,P041,login,success,0.77,normal
2025-09-29 22:00:11.948143,U119,116.191.95.201,East,Mobile,P024,login,failed,0.91,normal
2025-09-28 18:49:11.948143,U082,105.254.255.145,West,Desktop,P033,login,failed,1.89,normal
2025-09-09 03:45:11.948143,U035,108.244.246.35,West,Tablet,P042,purchase,success,0.52,normal
2025-09-07 06:59:11.948143,U071,187.145.55.152,East,Desktop,P014,purchase,success,0.91,normal
2025-09-28 12:04:11.948143,U138,56.235.86.42,East,Desktop,P020,login,failed,0.36,normal
2025-09-12 13:06:11.948143,U086,191.166.71.224,South,Mobile,P008,click,success,1.38,normal
2025-09-16 12:29:11.948143,U090,190.146.27.205,South,Tablet,P001,click,success,0.23,normal
2025-09-14 02:13:11.948143,U177,23.218.163.157,North,Tablet,P010,view,success,0.53,normal
2025-09-15 10:16:11.948143,U165,205.21.140.183,West,Mobile,P006,view,success,1.11,normal
2025-09-21 08:36:11.948143,U150,46.167.144.193,East,Mobile,P040,click,success,0.64,normal
2025-09-15 13:49:11.948143,U143,31.179.150.194,East,Mobile,P027,purchase,success,1.12,normal
2025-10-01 09:37:11.948143,U031,138.225.156.132,North,Desktop,P027,view,success,1.02,normal
2025-09-20 18:55:11.948143,U061,227.243.99.80,South,Desktop,P023,purchase,success,1.34,normal
2025-10-02 19:11:11.948143,U121,241.117.21.188,East,Mobile,P007,click,success,0.25,normal
2025-09-27 02:49:11.948143,U192,46.45.202.113,West,Mobile,P024,click,success,1.7,normal
2025-09-20 06:49:11.948143,U085,228.36.90.172,East,Tablet,P037,login,success,1.97,normal
2025-09-16 11:44:11.948143,U185,129.223.224.196,South,Desktop,P031,purchase,success,1.43,normal
2025-09-28 04:35:11.948143,U006,195.193.145.88,North,Desktop,P004,view,success,2.0,normal
2025-09-12 13:12:11.948143,U103,191.106.210.25,West,Tablet,P002,login,failed,1.8,normal
2025-09-29 21:05:11.948143,U178,124.67.49.52,North,Desktop,P034,click,success,1.72,normal
2025-09-13 14:58:11.948143,U119,219.244.138.195,East,Desktop,P033,purchase,success,0.22,normal
2025-10-02 20:25:06.948143,U001,203.0.113.1,South,Tablet,P048,login,success,0.86,ddos
2025-09-13 12:34:11.948143,U069,89.110.232.187,West,Tablet,P021,view,success,1.39,normal
2025-09-22 00:55:11.948143,U083,148.72.181.205,North,Desktop,P028,login,failed,1.85,normal
2025-09-09 20:23:11.948143,U095,183.153.53.26,North,Desktop,P022,click,success,0.26,normal
2025-09-26 14:41:11.948143,U064,44.173.98.234,North,Desktop,P021,click,success,1.92,normal
2025-09-24 09:16:11.948143,U085,236.6.10.160,North,Tablet,P019,purchase,success,0.17,normal
2025-10-03 18:01:11.948143,U096,157.55.167.144,North,Tablet,P003,view,success,0.34,normal
2025-09-07 23:30:11.948143,U184,255.186.128.107,North,Mobile,P040,purchase,success,0.78,normal
2025-09-14 07:34:11.948143,U199,40.194.86.231,North,Tablet,P005,view,success,0.89,normal
2025-09-18 14:02:11.948143,U174,109.32.154.165,South,Tablet,P004,click,success,1.35,normal
2025-10-02 11:38:11.948143,U044,78.236.234.187,North,Tablet,P028,click,success,1.34,normal
2025-09-17 05:09:11.948143,U037,19.208.252.119,East,Mobile,P017,login,success,1.09,normal
2025-09-23 03:13:11.948143,U185,146.13.181.76,North,Tablet,P009,purchase,success,1.04,normal
2025-09-11 23:21:11.948143,U014,93.219.62.5,East,Mobile,P008,login,success,1.15,normal
2025-09-13 08:23:11.948143,U100,88.74.90.172,North,Desktop,P011,click,success,1.36,normal
2025-09-08 01:44:11.948143,U164,175.95.208.218,North,Desktop,P049,purchase,success,1.37,normal
2025-09-21 21:57:11.948143,U144,42.13.16.53,North,Mobile,P042,view,success,1.57,normal
2025-09-27 08:44:11.948143,U010,52.83.67.169,West,Tablet,P032,view,success,0.37,normal
2025-09-08 06:40:11.948143,U107,63.28.153.227,North,Tablet,P015,purchase,success,1.65,normal
2025-09-24 20:31:11.948143,U107,92.135.251.122,West,Tablet,P023,purchase,success,1.64,normal
2025-09-30 14:37:11.948143,U031,76.191.194.44,East,Mobile,P004,view,success,0.15,normal
2025-09-12 09:33:11.948143,U088,98.150.252.57,East,Desktop,P037,click,success,0.96,normal
2025-09-12 12:27:11.948143,U009,50.185.227.129,South,Desktop,P005,purchase,success,1.24,normal
2025-09-17 04:00:11.948143,U076,243.240.242.211,North,Tablet,P042,login,failed,1.33,normal
2025-09-10 18:10:23.948143,U009,203.0.113.1,East,Mobile,P021,view,success,0.78,ddos
2025-09-17 15:27:11.948143,U092,209.8.250.235,South,Mobile,P042,view,success,1.32,normal
2025-09-21 02:00:11.948143,U054,26.81.233.22,North,Desktop,P037,view,success,0.2,normal
2025-09-18 00:47:11.948143,U050,93.244.250.50,East,Desktop,P014,login,failed,0.76,normal
2025-09-26 20:07:11.948143,U132,42.172.25.153,South,Desktop,P031,click,success,1.86,normal
2025-09-27 07:37:11.948143,U138,208.44.39.125,West,Tablet,P007,login,success,1.42,normal
2025-09-13 09:53:11.948143,U052,48.170.136.189,West,Tablet,P028,purchase,success,1.77,normal
2025-10-03 20:45:11.948143,U200,121.66.219.231,North,Mobile,P025,purchase,success,1.07,normal
2025-09-18 13:15:11.948143,U147,243.145.74.109,West,Mobile,P019,purchase,success,0.9,normal
2025-09-28 08:14:11.948143,U117,41.108.155.2,West,Tablet,P028,purchase,success,1.72,normal
2025-09-11 09:30:11.948143,U080,234.9.181.116,East,Desktop,P047,view,success,1.5,normal
2025-09-13 05:24:11.948143,U104,213.193.202.188,West,Tablet,P007,login,success,1.94,normal
2025-09-14 00:52:11.948143,U047,85.27.186.80,East,Mobile,P003,purchase,success,1.8,normal
2025-09-20 21:35:11.948143,U090,44.46.19.134,West,Mobile,P011,click,success,1.72,normal
2025-09-30 14:57:11.948143,U035,233.233.247.246,North,Tablet,P035,click,success,0.88,normal
2025-09-18 17:50:11.948143,U134,206.112.38.99,South,Desktop,P039,click,success,0.53,normal
2025-09-13 06:27:11.948143,U119,147.150.132.177,East,Desktop,P015,click,success,1.45,normal
2025-09-26 19:46:11.948143,U170,225.240.71.11,North,Mobile,P005,login,success,1.46,normal
2025-09-11 07:58:11.948143,U095,59.188.221.139,East,Tablet,P006,view,success,0.91,normal
2025-09-05 07:05:11.948143,U144,108.21.123.223,West,Tablet,P011,purchase,success,1.54,normal
2025-09-22 14:54:11.948143,U085,209.200.56.212,East,Desktop,P007,login,failed,1.23,normal
2025-09-28 03:09:11.948143,U029,89.21.81.142,South,Mobile,P001,view,success,1.33,normal
2025-10-01 09:34:11.948143,U178,79.180.139.107,North,Tablet,P008,click,success,1.67,normal
2025-09-24 02:33:45.948143,U001,203.0.113.1,West,Desktop,P039,purchase,success,0.19,ddos
2025-09-15 03:20:22.948143,U002,203.0.113.1,East,Tablet,P021,view,success,0.78,ddos
2025-09-06 04:27:11.948143,U135,77.128.38.48,South,Desktop,P038,view,success,0.18,normal
2025-09-10 18:10:14.948143,U009,203.0.113.1,East,Mobile,P021,view,success,0.72,ddos
2025-09-21 00:16:11.948143,U040,239.179.204.180,South,Mobile,P008,click,success,1.09,normal
2025-10-01 02:08:11.948143,U131,22.200.103.47,South,Desktop,P006,click,success,1.33,normal
2025-09-24 02:33:26.948143,U001,203.0.113.1,West,Desktop,P039,purchase,success,1.36,ddos
2025-09-17 07:54:11.948143,U068,252.166.115.158,East,Tablet,P046,purchase,success,0.24,normal
2025-09-06 20:54:11.948143,U104,192.176.9.1,South,Tablet,P035,view,success,0.83,normal
2025-09-20 00:54:11.948143,U031,197.8.246.6,West,Tablet,P021,purchase,success,0.9,normal
2025-09-21 08:52:11.948143,U045,187.238.50.146,North,Mobile,P012,purchase,success,0.83,normal
2025-09-27 15:22:11.948143,U066,10.91.137.147,North,Desktop,P019,login,success,1.33,normal
2025-09-14 01:14:11.948143,U134,14.149.23.76,West,Desktop,P001,login,failed,0.27,normal
2025-10-02 20:08:11.948143,U135,48.155.186.32,South,Tablet,P046,view,success,1.61,normal
2025-09-22 19:26:11.948143,U184,192.183.229.167,North,Desktop,P028,view,success,1.25,normal
2025-09-07 07:16:11.948143,U058,27.101.83.185,South,Mobile,P004,purchase,success,0.68,normal
2025-09-19 11:43:11.948143,U147,108.15.150.29,East,Mobile,P007,click,success,1.93,normal
2025-09-07 07:50:11.948143,U009,9.127.188.37,East,Mobile,P019,view,success,1.03,normal
2025-09-26 22:00:11.948143,U049,249.27.31.123,North,Desktop,P043,login,success,0.79,normal
2025-09-09 07:39:11.948143,U129,52.76.30.253,East,Tablet,P050,purchase,success,1.79,normal
2025-09-12 14:21:11.948143,U104,213.85.43.219,East,Mobile,P024,view,success,1.93,normal
2025-09-29 05:14:11.948143,U012,67.65.21.43,East,Tablet,P027,view,success,0.62,normal
2025-09-27 06:42:11.948143,U140,93.246.205.66,West,Desktop,P046,view,success,0.98,normal
2025-09-15 19:09:11.948143,U142,151.107.142.32,South,Mobile,P013,click,success,0.64,normal
2025-09-14 22:16:11.948143,U017,73.130.32.51,North,Desktop,P040,login,failed,0.63,normal
2025-09-28 15:58:14.948143,U002,203.0.113.1,South,Mobile,P003,click,success,1.09,ddos
2025-09-08 04:03:11.948143,U189,64.177.237.8,East,Desktop,P042,login,success,1.64,normal
2025-09-16 01:32:11.948143,U021,57.1.156.48,West,Tablet,P020,click,success,1.85,normal
2025-10-01 11:31:11.948143,U115,163.236.222.177,North,Desktop,P001,login,success,1.37,normal
2025-09-28 08:08:31.948143,U001,203.0.113.1,East,Mobile,P031,view,success,1.41,ddos
2025-09-15 13:30:11.948143,U142,203.162.125.10,West,Tablet,P008,login,failed,2.0,normal
2025-09-30 19:37:11.948143,U063,188.64.166.109,West,Desktop,P031,view,success,0.14,normal
2025-10-03 13:01:11.948143,U073,83.130.132.158,West,Tablet,P030,click,success,1.35,normal
2025-09-22 10:16:11.948143,U083,157.128.7.230,South,Tablet,P015,purchase,success,1.32,normal
2025-09-24 02:34:06.948143,U001,203.0.113.1,West,Desktop,P039,login,success,0.87,ddos
2025-09-06 22:43:11.948143,U040,62.201.207.125,East,Desktop,P022,login,success,1.47,normal
2025-09-10 12:46:11.948143,U058,168.8.22.197,South,Tablet,P021,view,success,0.48,normal
2025-09-09 07:41:11.948143,U183,83.134.236.41,West,Tablet,P022,purchase,success,1.2,normal
2025-09-29 22:23:11.948143,U079,144.133.102.84,North,Mobile,P041,view,success,0.53,normal
2025-09-24 21:58:11.948143,U131,84.50.246.242,South,Tablet,P033,view,success,0.72,normal
2025-09-24 21:27:11.948143,U178,104.254.231.168,East,Tablet,P019,login,failed,1.85,normal
2025-09-28 07:30:11.948143,U141,170.218.19.22,East,Mobile,P024,view,success,0.13,normal
2025-09-22 04:11:11.948143,U129,109.252.63.223,West,Desktop,P041,view,success,0.23,normal
2025-09-26 02:24:11.948143,U007,118.108.182.232,East,Desktop,P031,purchase,success,1.18,normal
2025-09-13 16:18:11.948143,U043,220.70.174.9,West,Desktop,P015,view,success,1.87,normal
2025-09-20 08:26:11.948143,U183,204.75.203.18,North,Mobile,P022,click,success,1.3,normal
2025-09-23 12:45:11.948143,U099,38.2.68.116,North,Desktop,P029,view,success,0.97,normal
2025-09-05 04:25:11.948143,U161,255.126.2.98,West,Mobile,P002,login,failed,1.82,normal
2025-09-26 12:11:11.948143,U031,137.52.181.162,South,Mobile,P032,view,success,1.51,normal
2025-09-14 22:17:11.948143,U110,109.48.153.150,East,Tablet,P035,click,success,1.46,normal
2025-09-22 11:51:11.948143,U178,239.184.145.249,South,Desktop,P044,purchase,success,1.58,normal
2025-09-19 00:56:11.948143,U094,190.23.25.61,North,Tablet,P007,click,success,0.11,normal
2025-10-02 20:24:40.948143,U001,203.0.113.1,South,Tablet,P048,login,success,0.88,ddos
2025-09-04 20:11:11.948143,U069,18.250.213.52,East,Mobile,P034,click,success,1.61,normal
2025-10-02 20:20:11.948143,U015,115.145.135.218,North,Tablet,P019,purchase,success,1.85,normal
2025-09-23 20:10:03.948143,U009,203.0.113.1,West,Tablet,P028,purchase,success,1.94,ddos
2025-09-20 21:51:11.948143,U156,23.7.27.55,South,Mobile,P014,view,success,0.67,normal
2025-09-26 02:34:11.948143,U030,82.53.104.193,North,Mobile,P050,purchase,success,0.78,normal
2025-09-21 13:13:11.948143,U116,49.144.163.225,South,Mobile,P001,login,failed,1.19,normal
2025-09-10 07:25:11.948143,U048,72.191.228.195,West,Mobile,P005,login,success,0.58,normal
2025-09-28 22:47:11.948143,U160,192.129.151.160,South,Desktop,P021,login,success,0.84,normal
2025-09-05 11:27:11.948143,U183,191.49.37.8,West,Desktop,P038,view,success,0.49,normal
2025-09-22 10:06:11.948143,U148,239.82.195.102,East,Mobile,P023,purchase,success,1.08,normal
2025-09-15 22:53:11.948143,U194,168.45.246.161,West,Mobile,P032,view,success,1.58,normal
2025-09-27 08:49:11.948143,U050,245.79.239.143,North,Tablet,P049,login,failed,1.92,normal
2025-09-15 07:30:11.948143,U112,124.102.66.13,East,Tablet,P008,view,success,0.61,normal
2025-09-17 15:32:11.948143,U074,43.181.25.20,West,Desktop,P041,purchase,success,1.02,normal
2025-09-14 20:39:11.948143,U195,163.188.111.180,West,Mobile,P011,view,success,0.82,normal
2025-09-10 09:57:11.948143,U118,48.130.128.113,East,Desktop,P045,purchase,success,0.23,normal
2025-09-07 00:28:11.948143,U134,136.47.234.187,North,Tablet,P026,purchase,success,0.38,normal
2025-09-10 12:19:11.948143,U198,22.45.133.157,South,Tablet,P030,click,success,0.57,normal
2025-09-30 16:04:11.948143,U084,134.22.41.249,West,Desktop,P015,view,success,0.14,normal
2025-09-26 13:18:11.948143,U097,137.24.73.215,East,Mobile,P014,login,success,1.07,normal
2025-09-05 06:02:11.948143,U182,126.167.176.74,West,Desktop,P020,click,success,1.88,normal
2025-09-25 12:52:11.948143,U190,194.186.27.244,North,Mobile,P036,view,success,1.59,normal
2025-10-01 17:23:11.948143,U064,129.244.48.45,West,Tablet,P047,login,failed,0.79,normal
2025-10-02 20:25:10.948143,U001,203.0.113.1,South,Tablet,P048,login,success,0.89,ddos
2025-09-30 08:40:11.948143,U092,91.88.112.240,East,Mobile,P012,login,failed,0.51,normal
2025-09-06 03:46:11.948143,U125,207.189.158.152,North,Mobile,P050,purchase,success,1.54,normal
2025-09-20 21:10:11.948143,U088,130.132.60.40,West,Desktop,P026,view,success,1.05,normal
2025-09-22 06:45:11.948143,U090,134.84.223.148,East,Tablet,P022,view,success,0.14,normal
2025-09-12 08:01:11.948143,U133,2.114.228.104,East,Mobile,P033,purchase,success,1.13,normal
2025-09-20 04:17:11.948143,U158,181.55.142.227,North,Tablet,P021,login,failed,1.93,normal
2025-09-10 06:28:11.948143,U200,158.124.16.115,South,Tablet,P010,view,success,0.26,normal
2025-09-15 12:43:11.948143,U008,246.202.154.122,North,Tablet,P005,view,success,0.19,normal
2025-09-15 03:20:39.948143,U002,203.0.113.1,East,Tablet,P021,login,success,0.88,ddos
2025-10-02 13:10:11.948143,U061,165.225.239.228,South,Tablet,P013,purchase,success,0.64,normal
2025-09-30 12:19:11.948143,U194,37.223.217.99,East,Desktop,P040,click,success,0.2,normal
2025-10-03 04:16:36.948143,U010,203.0.113.1,South,Desktop,P012,purchase,success,1.29,ddos
2025-10-02 04:15:11.948143,U167,116.2.109.230,South,Tablet,P037,view,success,1.56,normal
2025-09-14 17:20:11.948143,U143,190.26.52.74,West,Desktop,P026,purchase,success,0.11,normal
2025-09-19 23:35:11.948143,U120,220.221.201.254,West,Desktop,P030,click,success,0.78,normal
2025-09-07 05:28:11.948143,U178,112.56.223.70,East,Tablet,P022,click,success,0.19,normal
2025-09-13 14:52:11.948143,U164,2.162.47.175,North,Mobile,P023,view,success,1.87,normal
2025-09-24 02:33:52.948143,U001,203.0.113.1,West,Desktop,P039,login,success,1.26,ddos
2025-09-19 16:51:11.948143,U073,3.98.220.45,West,Mobile,P020,click,success,0.69,normal
2025-09-22 11:02:11.948143,U044,160.56.124.113,West,Desktop,P031,click,success,1.79,normal
2025-09-13 19:38:11.948143,U086,72.45.166.244,East,Desktop,P045,click,success,0.12,normal
2025-10-04 05:25:11.948143,U047,46.219.93.104,West,Desktop,P037,click,success,1.52,normal
2025-09-11 01:04:11.948143,U155,137.95.98.227,West,Desktop,P033,view,success,1.39,normal
2025-09-05 05:48:11.948143,U124,24.186.240.144,South,Mobile,P025,login,failed,1.99,normal
2025-09-13 09:51:11.948143,U113,91.73.145.250,North,Tablet,P026,purchase,success,1.08,normal
2025-09-05 16:21:11.948143,U099,254.220.246.240,West,Mobile,P045,login,failed,0.26,normal
2025-09-26 23:24:11.948143,U081,157.15.111.71,West,Mobile,P021,login,success,1.69,normal
2025-09-05 12:00:11.948143,U030,104.196.127.8,North,Desktop,P011,click,success,1.65,normal
2025-09-17 17:56:11.948143,U112,144.101.221.161,South,Desktop,P001,login,success,0.8,normal
2025-09-07 11:23:11.948143,U026,173.124.128.135,West,Tablet,P029,click,success,0.38,normal
2025-10-03 03:16:11.948143,U129,215.228.10.151,North,Tablet,P020,view,success,0.88,normal
2025-09-13 16:52:11.948143,U056,79.250.82.236,East,Desktop,P047,purchase,success,0.24,normal
2025-09-05 12:55:11.948143,U143,220.18.72.66,East,Tablet,P028,login,success,1.82,normal
2025-09-23 08:09:11.948143,U157,238.170.7.103,West,Desktop,P047,click,success,1.84,normal
2025-09-19 09:06:11.948143,U017,101.46.237.209,South,Tablet,P022,login,success,1.02,normal
2025-09-18 17:54:11.948143,U139,94.36.176.64,West,Tablet,P003,purchase,success,1.37,normal
2025-09-05 09:19:11.948143,U162,222.30.242.139,South,Mobile,P034,login,success,0.98,normal
2025-09-12 04:47:11.948143,U189,47.88.155.64,South,Tablet,P014,login,failed,1.37,normal
2025-09-18 10:24:11.948143,U008,13.130.89.143,South,Tablet,P048,login,success,0.26,normal
2025-09-18 23:16:11.948143,U125,132.166.245.166,North,Desktop,P003,purchase,success,1.6,normal
2025-09-22 06:26:11.948143,U055,170.231.164.182,West,Mobile,P014,purchase,success,0.29,normal
2025-09-08 06:18:11.948143,U003,111.93.31.5,West,Tablet,P020,click,success,0.43,normal
2025-09-11 07:55:11.948143,U089,124.30.130.253,East,Mobile,P013,view,success,1.71,normal
2025-09-07 19:08:11.948143,U149,131.124.227.25,West,Tablet,P013,click,success,1.91,normal
2025-09-25 16:22:11.948143,U134,216.243.105.96,North,Tablet,P024,login,failed,0.13,normal
2025-09-21 04:01:11.948143,U013,50.19.139.100,South,Tablet,P020,click,success,0.59,normal
2025-09-18 10:55:11.948143,U124,25.114.18.174,North,Desktop,P031,login,failed,1.65,normal
2025-10-01 13:35:11.948143,U028,165.61.174.144,East,Tablet,P001,purchase,success,0.23,normal
2025-10-01 00:43:11.948143,U199,197.10.242.118,West,Desktop,P038,login,success,0.46,normal
2025-09-22 11:17:11.948143,U029,173.213.103.159,North,Desktop,P021,login,success,1.77,normal
2025-09-16 21:34:11.948143,U025,14.50.237.189,South,Mobile,P006,view,success,0.17,normal
2025-09-13 06:45:11.948143,U159,185.253.253.234,South,Desktop,P042,click,success,1.2,normal
2025-09-14 17:19:11.948143,U161,103.220.39.148,East,Tablet,P011,click,success,1.41,normal
2025-10-03 06:36:11.948143,U083,165.152.136.241,South,Tablet,P044,login,success,1.38,normal
2025-09-23 20:09:29.948143,U009,203.0.113.1,West,Tablet,P028,view,success,1.69,ddos
2025-09-13 16:11:11.948143,U056,96.162.59.77,East,Tablet,P048,purchase,success,1.51,normal
2025-09-24 16:36:11.948143,U048,222.223.215.156,East,Desktop,P030,login,success,0.46,normal
2025-09-06 15:38:11.948143,U086,228.81.225.14,East,Tablet,P025,view,success,0.94,normal
2025-10-02 03:12:11.948143,U127,163.157.185.77,South,Desktop,P010,purchase,success,1.12,normal
2025-09-28 14:42:11.948143,U150,138.198.46.74,North,Tablet,P010,click,success,1.11,normal
2025-10-01 13:26:11.948143,U193,143.186.185.73,North,Tablet,P005,view,success,0.34,normal
2025-09-30 01:58:11.948143,U125,204.186.180.45,West,Mobile,P013,purchase,success,1.03,normal
2025-09-13 04:32:11.948143,U105,195.47.45.142,North,Mobile,P036,purchase,success,1.22,normal
2025-09-10 18:10:23.948143,U009,203.0.113.1,East,Mobile,P021,purchase,success,0.52,ddos
2025-09-24 13:14:31.948143,U003,203.0.113.1,East,Desktop,P042,view,success,0.78,ddos
2025-09-18 13:10:11.948143,U010,234.24.196.130,East,Desktop,P037,view,success,1.65,normal
